comment_id,target,opinion,sentiment,confidence,category,top_category_score
117884167,staff,fantastic,POS,1.0,service,1.00
685101496,view,great,POS,1.0,environment,1.00
685101496,room,quiet,POS,1.0,facility,0.86
685101496,room,comfy,POS,1.0,facility,0.86
295558103,hotel,worst,NEG,1.0,facility,0.93
295558103,room,dirty,NEG,1.0,facility,0.86
295558103,room,old,NEG,0.9071,facility,0.86
227816563,price,gem,POS,1.0,price,1.00
227816563,place,gem,POS,1.0,environment,1.00
227816563,pool,nice,POS,1.0,facility,1.00
227816563,room,clean,POS,1.0,facility,0.86
227816563,garden,lovely,POS,1.0,environment,0.75
227816563,tile,broken,NEG,1.0,facility,0.71
209982822,terrace,has,NEU,1.0,facility,0.86
107068313,room,filthy,NEG,1.0,facility,0.86
467159630,drink,cold,POS,0.8706,food,0.91
467159630,room,neat,POS,1.0,facility,0.86
467159630,room,clean,POS,1.0,facility,0.86
467159630,bathroom,big,POS,1.0,facility,0.80
467159630,bathroom,clean,POS,1.0,facility,0.80
467159630,restaurant,basic,NEU,1.0,food,1.00
467159630,food,amazing,POS,1.0,food,1.00
304503322,location,excellent,POS,1.0,environment,1.00
304503322,breakfast,poor,NEG,1.0,food,0.77
217696913,airport,close,POS,1.0,environment,1.00
217696913,people,affordable,POS,0.9991,service,0.55
207804376,location,great,POS,1.0,environment,1.00
207804376,staff,friendly,POS,0.9996,service,1.00
207804376,bathroom,painted,POS,0.9611,facility,0.80
207804376,bathroom,updated,POS,1.0,facility,0.80
207804376,menu,simple,NEU,1.0,food,0.83
207804376,shop,clean,POS,1.0,experience,1.00
207070237,room,dingy,NEG,1.0,facility,0.86
207070237,breakfast,laughable,POS,1.0,food,0.77
207070237,breakfast,sufficient,POS,1.0,food,0.77
207070237,airport,close,POS,1.0,environment,1.00
142685672,manager,friendliness,POS,0.9995,environment,0.71
142685672,staff,friendliness,POS,0.9981,service,1.00
142685672,pool,lovely,POS,1.0,facility,1.00
142685672,garden,pretty,POS,1.0,environment,0.75
130559223,sheet,clean,POS,1.0,facility,0.83
130559223,staff,friendly,POS,1.0,service,1.00
116001939,hotel,beautiful,POS,1.0,facility,0.93
116001939,garden,amazing,POS,1.0,environment,0.75
116001939,pool,great,POS,1.0,facility,1.00
116001939,room,basic,NEU,1.0,facility,0.86
116001939,room,fine,NEU,0.9999,facility,0.86
116001939,bed,comfy,POS,1.0,facility,0.89
116001939,shower,good,POS,1.0,facility,1.00
116001939,bathroom,smell,NEG,1.0,facility,0.80
116001939,tv,smell,NEG,0.9928,facility,0.67
116001939,wall,thin,NEG,1.0,facility,0.86
116001939,staff,friendly,POS,1.0,service,1.00
116001939,staff,helpful,POS,1.0,service,1.00
92852386,stay,enjoyed,POS,0.5092,experience,1.00
92852386,staff,fantastic,POS,1.0,service,1.00
92852386,room,basic,NEU,1.0,facility,0.86
92852386,balcony,nice,POS,0.9847,facility,0.92
92852386,pool,nice,POS,1.0,facility,1.00
92852386,tile,slippery,NEG,1.0,facility,0.71
92852386,breakfast,pritty,POS,0.9689,food,0.77
92852386,stay,enjoyed,POS,1.0,experience,1.00
74857121,hotel,cheap,POS,1.0,facility,0.93
74857121,situate,ideally,POS,1.0,environment,1.00
29162261,room,basic,NEU,1.0,facility,0.86
29162261,breakfast,basic,NEU,1.0,food,0.77
29162261,food,good,POS,1.0,food,1.00
493882930,place,horrible,NEG,1.0,environment,1.00
493882930,bathroom,dirty,NEG,1.0,facility,0.80
493882930,breakfast,rubbish,NEG,1.0,food,0.77
493882930,pool,chlorinated,NEG,1.0,facility,1.00
493882930,pool,nice,POS,1.0,facility,1.00
492638943,place,pleased,POS,1.0,environment,1.00
492638943,bathroom,clogged,NEG,1.0,facility,0.80
492638943,staff,friendly,POS,1.0,service,1.00
492638943,breakfast,decent,POS,1.0,food,0.77
492638943,place,decent,POS,0.8564,environment,1.00
457745719,hotel,love,POS,1.0,facility,0.93
457745719,room,big,POS,1.0,facility,0.86
457745719,room,renovated,POS,1.0,facility,0.86
324315173,room,clean,POS,1.0,facility,0.86
324315173,room,comfortable,POS,1.0,facility,0.86
324315173,room,tidy,POS,1.0,facility,0.86
324315173,staff,lovely,POS,1.0,service,1.00
324315173,breakfast,enjoyed,POS,1.0,food,0.77
324315173,pool,enjoyed,POS,1.0,facility,1.00
324315173,location,excellent,POS,1.0,environment,1.00
323343135,hotel,fine,POS,1.0,facility,0.93
323343135,hotel,good,POS,1.0,facility,0.93
323343135,people,great,POS,0.999,service,0.55
323343135,staff,pleasant,POS,1.0,service,1.00
323343135,food,good,POS,1.0,food,1.00
323343135,shop,central,POS,1.0,experience,1.00
323343135,restaurant,central,POS,1.0,food,1.00
323343135,garden,maintained,POS,0.9095,environment,0.75
323343135,room,maintained,POS,0.9937,facility,0.86
298999201,room,clean,POS,1.0,facility,0.86
298999201,ground,neat,POS,1.0,environment,0.95
298999201,ground,tidy,POS,1.0,environment,0.95
298999201,staff,friendly,POS,1.0,service,1.00
298999201,food,good,POS,1.0,food,1.00
298999201,price,good,POS,1.0,price,1.00
298999201,location,good,POS,1.0,environment,1.00
298999201,money,worth,POS,1.0,price,0.88
250458639,location,great,POS,1.0,environment,1.00
250458639,room,spacious,POS,1.0,facility,0.86
250458639,bed,hard,NEG,1.0,facility,0.89
250458639,bed,comfy,POS,0.9999,facility,0.89
250458639,pillow,extra,POS,0.9928,facility,0.71
250458639,towel,old,NEG,1.0,facility,0.71
250458639,towel,clean,POS,1.0,facility,0.71
250458639,breakfast,reasonable,POS,1.0,food,0.77
250458639,staff,fantastic,POS,1.0,service,1.00
247485586,room,comfortable,POS,0.9819,facility,0.86
247485586,air conditioner,comfortable,POS,1.0,facility,0.67
247485586,pool,excellent,POS,1.0,facility,1.00
247485586,staff,friendly,POS,1.0,service,1.00
247485586,food,great,POS,1.0,food,1.00
247485586,price,great,POS,1.0,price,1.00
237192799,room,acceptable,NEU,1.0,facility,0.86
237192799,floor,filthy,NEG,1.0,facility,0.92
237192799,floor,sandy,NEG,1.0,facility,0.92
237192799,grout,grass,NEG,1.0,facility,0.67
237192799,wardrobe,grass,NEG,1.0,facility,0.94
237192799,smell,terrible,NEG,1.0,environment,0.92
237192799,light,appalling,NEG,1.0,environment,0.83
214747320,hotel,cheap,POS,1.0,facility,0.93
214747320,location,good,POS,1.0,environment,1.00
214747320,room,reasonable,POS,1.0,facility,0.86
214747320,room,clean,POS,1.0,facility,0.86
214747320,pool,smell,NEG,0.9986,facility,1.00
214747320,breakfast,limited,NEG,1.0,food,0.77
214747320,staff,great,POS,1.0,service,1.00
214747320,staff,helpfull,POS,1.0,service,1.00
207448181,hotel,amazing,POS,0.9982,facility,0.93
207448181,price,amazing,POS,1.0,price,1.00
207448181,location,great,POS,1.0,environment,1.00
207448181,pool,fantastic,POS,1.0,facility,1.00
207448181,room,clean,POS,1.0,facility,0.86
207448181,room,modern,POS,1.0,facility,0.86
207448181,breakfast,ok,NEU,1.0,food,0.77
201968109,hotel,nice,POS,1.0,facility,0.93
201968109,hotel,clean,POS,1.0,facility,0.93
201968109,hotel,cheap,POS,1.0,facility,0.93
201968109,shower,hot,POS,1.0,facility,1.00
186211023,staff,smiling,POS,1.0,service,1.00
186211023,staff,friendly,POS,1.0,service,1.00
184207132,room,large,POS,1.0,facility,0.86
184207132,room,clean,POS,1.0,facility,0.86
184207132,room,spacious,POS,1.0,facility,0.86
184207132,bed,comfy,POS,1.0,facility,0.89
184207132,service,fantastic,POS,1.0,service,1.00
184207132,staff,warm,POS,1.0,service,1.00
184207132,staff,welcoming,POS,1.0,service,1.00
184207132,staff,helpful,POS,1.0,service,1.00
176944786,room,clean,POS,1.0,facility,0.86
176944786,bed,clean,POS,0.9987,facility,0.89
176944786,room,clean,POS,1.0,facility,0.86
176944786,wifi,good,POS,1.0,facility,0.63
176944786,tv,annoying,NEG,1.0,facility,0.67
171419976,resort,impressive,POS,1.0,facility,0.88
171419976,staff,friendly,POS,1.0,service,1.00
171419976,room,basic,NEU,1.0,facility,0.86
171419976,bed,comfortable,POS,1.0,facility,0.89
171419976,pool,great,POS,0.9959,facility,1.00
171419976,budget,great,POS,1.0,price,1.00
171419976,place,luxury,POS,1.0,environment,1.00
171419976,backpack,like,POS,1.0,facility,0.71
150752275,price,reasonable,POS,1.0,price,1.00
150752275,staff,attentive,POS,1.0,service,1.00
150752275,staff,kind,POS,1.0,service,1.00
150752275,room,comfortable,POS,1.0,facility,0.86
150752275,room,dated,NEG,0.9928,facility,0.86
150752275,atmosphere,pretentious,POS,0.9442,environment,1.00
148688286,hotel,nice,POS,0.9854,facility,0.93
130403625,place,old,NEG,1.0,environment,1.00
130403625,place,cheap,POS,1.0,environment,1.00
130403625,room,clean,POS,1.0,facility,0.86
130403625,bathroom,clean,POS,1.0,facility,0.80
130403625,towel,clean,POS,1.0,facility,0.71
130403625,towel,grey,NEG,1.0,facility,0.71
130403625,pool,lovely,POS,1.0,facility,1.00
130403625,ground,lovely,POS,1.0,environment,0.95
130403625,staff,polite,POS,1.0,service,1.00
596478186,pool,spacious,POS,1.0,facility,1.00
596478186,pool,big,POS,1.0,facility,1.00
596478186,room,large,POS,1.0,facility,0.86
596478186,market,close,POS,1.0,environment,1.00
596478186,beach,close,POS,1.0,environment,0.67
596478186,stay,good,POS,1.0,experience,1.00
581303283,room,clean,POS,1.0,facility,0.86
581303283,room,simple,NEU,1.0,facility,0.86
581303283,pool,nice,POS,1.0,facility,1.00
581303283,garden,beautiful,POS,1.0,environment,0.75
549405211,hotel,bad,NEG,1.0,facility,0.93
549405211,service,shocking,NEG,1.0,service,1.00
549405211,pathway,dangerous,NEG,1.0,environment,0.80
549405211,room,basic,NEU,1.0,facility,0.86
549405211,bed,hard,NEG,1.0,facility,0.89
549405211,bathroom,hard,NEG,0.9947,facility,0.80
549405211,kettle,no,NEG,1.0,facility,0.67
549405211,air,loud,NEG,1.0,facility,0.83
549405211,breakfast,average,NEU,1.0,food,0.77
544278109,premise,bad,NEG,1.0,service,0.53
544278109,staff,friendly,POS,1.0,service,1.00
544278109,bed,hard,NEG,0.9991,facility,0.89
544278109,towel,clean,POS,1.0,facility,0.71
544278109,massage,good,POS,1.0,service,0.78
544278109,massage,cheap,POS,1.0,service,0.78
531121159,bed,normal,NEU,1.0,facility,0.89
531121159,staff,unfriendly,NEG,1.0,service,1.00
531121159,room,dirty,NEG,1.0,facility,0.86
531121159,bathroom,cockrouches,NEG,0.9997,facility,0.80
531121159,shower,cold,NEU,0.9944,facility,1.00
530082607,pool,large,POS,1.0,facility,1.00
530082607,pool,broken,NEG,1.0,facility,1.00
530082607,tile,sharp,NEG,1.0,facility,0.71
530082607,room,spacious,POS,1.0,facility,0.86
530082607,breakfast,adequate,POS,1.0,food,0.77
530082607,holiday,spoilt,NEG,0.7502,experience,1.00
530082607,price,low,POS,1.0,price,1.00
493740830,breakfast,terrible,NEG,1.0,food,0.77
493740830,bathroom,clogged,NEG,1.0,facility,0.80
487680012,pool,dangerous,NEG,1.0,facility,1.00
487680012,furniture,poor,NEG,1.0,facility,1.00
487192308,people,best,POS,1.0,service,0.55
487192308,hotel,budget,POS,0.9987,facility,0.93
475201985,room,average,NEU,1.0,facility,0.86
475201985,pool,nice,POS,1.0,facility,1.00
475201985,pool,green,POS,0.9999,facility,1.00
475201985,room,renovated,POS,1.0,facility,0.86
450591603,location,great,POS,1.0,environment,1.00
440771094,bed,clean,POS,1.0,facility,0.89
440771094,bed,quiet,POS,1.0,facility,0.89
440771094,price,great,POS,1.0,price,1.00
434515617,location,loved,POS,1.0,environment,1.00
434515617,pool,lovely,POS,1.0,facility,1.00
434515617,garden,lovely,POS,1.0,environment,0.75
434515617,shower,dislike,NEG,1.0,facility,1.00
430439032,pool,nice,POS,1.0,facility,1.00
426871952,supermarket,nice,POS,1.0,environment,0.82
426871952,beach,close,POS,1.0,environment,0.67
426871952,pool,nice,POS,1.0,facility,1.00
426871952,pool,nice,POS,0.9998,facility,1.00
426871952,tree,lots,POS,1.0,environment,0.71
426871952,flower,lots,POS,1.0,experience,0.71
426871952,tree,green,POS,0.9168,environment,0.71
426871952,grass,green,POS,0.8448,food,0.77
426871952,bed,beautiful,POS,1.0,facility,0.89
426871952,bed,comfortable,POS,1.0,facility,0.89
426871952,air conditioner,comfortable,POS,1.0,facility,0.67
426871952,room,neat,POS,1.0,facility,0.86
426871952,room,tidy,POS,1.0,facility,0.86
426871952,room,clean,POS,1.0,facility,0.86
426871952,breakfast,breakfast,POS,0.6753,food,0.77
338089033,towel,no,NEG,1.0,facility,0.71
338089033,linen,stained,NEG,1.0,facility,0.77
338089033,tile,broken,NEG,1.0,facility,0.71
338089033,tile,broken,NEG,1.0,facility,0.71
338089033,breakfast,broken,NEG,1.0,food,0.77
338089033,breakfast,ordinary,NEU,1.0,food,0.77
315473991,value,good,POS,1.0,price,0.92
315473991,structure,traditional,POS,0.9996,facility,1.00
315473991,ground,nice,POS,1.0,environment,0.95
315473991,pool,nice,POS,1.0,facility,1.00
315473991,room,basic,NEU,1.0,facility,0.86
315473991,staff,freindly,POS,0.6,service,1.00
315473991,position,central,POS,1.0,environment,1.00
315473991,pool,large,POS,1.0,facility,1.00
315473991,bed,comfy,POS,1.0,facility,0.89
303035548,location,great,POS,1.0,environment,1.00
303035548,room,clean,POS,1.0,facility,0.86
303035548,staff,fantastic,POS,1.0,service,1.00
303035548,staff,helpful,POS,1.0,service,1.00
260967838,room,simple,NEU,1.0,facility,0.86
260967838,bathroom,ok,POS,0.9946,facility,0.80
260967838,bed,fine,POS,1.0,facility,0.89
260967838,bed,clean,POS,1.0,facility,0.89
260967838,pool,chlorine,NEG,1.0,facility,1.00
260967838,people,friendly,POS,1.0,service,0.55
260967838,people,helpful,POS,1.0,service,0.55
260967838,location,good,POS,1.0,environment,1.00
260967838,wave,nice,POS,1.0,experience,0.77
241044724,room,ok,POS,0.7078,facility,0.86
241044724,pool,great,POS,1.0,facility,1.00
241044724,staff,friendly,POS,1.0,service,1.00
240468031,room,spacious,POS,1.0,facility,0.86
240468031,wifi,excellent,POS,1.0,facility,0.63
240468031,staff,excellent,POS,1.0,service,1.00
240468031,staff,happy,POS,1.0,service,1.00
233047764,room,basic,NEU,1.0,facility,0.86
233047764,room,spacious,POS,0.9999,facility,0.86
233047764,room,clean,POS,1.0,facility,0.86
233047764,pool,beautifull,POS,1.0,facility,1.00
233047764,garden,beautifull,POS,1.0,environment,0.75
233047764,restaurant,cheap,POS,1.0,food,1.00
233047764,food,cheap,POS,0.7593,food,1.00
233047764,food,fresh,POS,1.0,food,1.00
233047764,food,homemade,POS,1.0,food,1.00
225589608,location,perfect,POS,1.0,environment,1.00
225589608,room,basic,NEU,1.0,facility,0.86
225589608,breakfast,ok,NEU,1.0,food,0.77
225589608,food,hot,NEU,0.9509,food,1.00
225589608,pool,relaxing,POS,1.0,facility,1.00
225589608,garden,lush,POS,1.0,environment,0.75
216138052,hotel,cheap,POS,1.0,facility,0.93
216138052,hotel,basic,NEU,1.0,facility,0.93
216138052,room,large,POS,1.0,facility,0.86
216138052,room,comfortable,POS,1.0,facility,0.86
216138052,room,dated,NEG,1.0,facility,0.86
216138052,breakfast,basic,NEU,1.0,food,0.77
215449835,room,clean,POS,1.0,facility,0.86
208646889,room,nice,POS,1.0,facility,0.86
208646889,mattress,hard,NEG,1.0,facility,0.71
206729556,property,rustic,POS,0.9423,facility,0.93
206729556,property,serene,POS,1.0,facility,0.93
206729556,property,place,POS,1.0,facility,0.93
206729556,money,value,POS,1.0,price,0.88
206729556,pool,smell,NEG,1.0,facility,1.00
206729556,pool,clean,POS,1.0,facility,1.00
206729556,restaurant,basic,NEU,1.0,food,1.00
206729556,room,clean,POS,1.0,facility,0.86
198975217,room,clean,POS,1.0,facility,0.86
198975217,air conditioner,worked,POS,1.0,facility,0.67
198975217,balcony,nice,POS,1.0,facility,0.92
198975217,garden,maintained,POS,1.0,environment,0.75
198975217,tile,missing,NEG,0.9998,facility,0.71
189571380,air conditioner,good,POS,1.0,facility,0.67
189571380,bed,large,POS,1.0,facility,0.89
189571380,room,large,POS,1.0,facility,0.86
189571380,room,spacious,POS,1.0,facility,0.86
189571380,staff,friendly,POS,1.0,service,1.00
189571380,garden,large,POS,1.0,environment,0.75
189571380,location,good,POS,1.0,environment,1.00
186794465,staff,friendly,POS,1.0,service,1.00
186794465,room,old,NEG,1.0,facility,0.86
186794465,room,outdated,NEG,1.0,facility,0.86
186794465,room,noisy,NEG,1.0,facility,0.86
186596097,hotel,simple,NEU,1.0,facility,0.93
186596097,location,good,POS,1.0,environment,1.00
186596097,room,basic,NEU,1.0,facility,0.86
186596097,food,basic,NEU,1.0,food,1.00
186596097,food,ok,NEU,1.0,food,1.00
183336044,bali,love,POS,1.0,environment,0.60
183336044,culture,love,POS,1.0,service,0.91
183336044,lifestyle,love,POS,1.0,environment,0.55
183336044,atmosphere,nice,POS,1.0,environment,1.00
183336044,garden,beautiful,POS,1.0,environment,0.75
183336044,pool,beautiful,POS,1.0,facility,1.00
183336044,restaurant,nice,POS,1.0,food,1.00
183336044,room,excellent,POS,0.9998,facility,0.86
183336044,staff,helpful,POS,0.9969,service,1.00
183336044,staff,helpful,POS,1.0,service,1.00
183336044,hotel,love,POS,1.0,facility,0.93
183336044,time,great,POS,1.0,experience,0.92
182172474,garden,nice,POS,1.0,environment,0.75
182172474,wifi,free,POS,1.0,facility,0.63
182172474,breakfast,basic,NEU,1.0,food,0.77
181442748,price,outstanding,POS,0.9503,price,1.00
181442748,room,dated,NEG,1.0,facility,0.86
181442748,room,clean,POS,1.0,facility,0.86
181442748,pool,large,POS,1.0,facility,1.00
181442748,pool,clean,POS,1.0,facility,1.00
181442748,food,reasonably,POS,1.0,food,1.00
181442748,price,reasonably,POS,1.0,price,1.00
172992949,supermarket,great,POS,1.0,environment,0.82
166454674,room,clean,POS,1.0,facility,0.86
166454674,room,basic,NEU,1.0,facility,0.86
166454674,room,comfortable,POS,1.0,facility,0.86
166454674,breakfast,good,POS,1.0,food,0.77
165137046,pool,close,POS,1.0,facility,1.00
165137046,amenity,close,POS,1.0,facility,1.00
165137046,bathroom,clean,POS,1.0,facility,0.80
165137046,bathroom,neat,POS,1.0,facility,0.80
165137046,bathroom,tidy,POS,1.0,facility,0.80
165137046,pool,good,POS,1.0,facility,1.00
158568348,stay,fabulous,POS,1.0,experience,1.00
158568348,location,best,POS,1.0,environment,1.00
158568348,beach,close,POS,1.0,environment,0.67
158568348,restaurant,great,POS,1.0,food,1.00
158568348,meal,fantastic,POS,1.0,food,0.83
158568348,price,well,POS,1.0,price,1.00
158568348,facility,good,POS,1.0,facility,1.00
158568348,linen,clean,POS,1.0,facility,0.77
158568348,staff,attentive,POS,1.0,service,1.00
146055449,staff,pleasant,POS,1.0,service,1.00
146055449,pool,lovely,POS,1.0,facility,1.00
146055449,breakfast,air,POS,1.0,food,0.77
129275190,time,nice,POS,1.0,experience,0.92
129275190,bathroom,noisy,NEG,1.0,facility,0.80
129275190,bathroom,leaking,NEG,1.0,facility,0.80
129275190,bed,clean,POS,1.0,facility,0.89
129275190,breakfast,safe,POS,0.8182,food,0.77
129275190,breakfast,welcome,POS,0.9602,food,0.77
129275190,tile,broken,NEG,1.0,facility,0.71
128029559,bathroom,worst,NEG,1.0,facility,0.80
128029559,price,ridiculous,NEG,1.0,price,1.00
127344013,hotel,clean,POS,0.9996,facility,0.93
127344013,room,dirty,NEG,1.0,facility,0.86
127344013,hotel,clean,POS,1.0,facility,0.93
118840411,ground,lovely,POS,1.0,environment,0.95
118840411,staff,polite,POS,1.0,service,1.00
118485329,experience,worst,NEG,1.0,experience,1.00
118485329,room,dirty,NEG,1.0,facility,0.86
118485329,room,old,NEG,1.0,facility,0.86
118485329,bathroom,cockroaches,NEG,1.0,facility,0.80
69159607,hotel,close,POS,1.0,facility,0.93
69159607,room,worst,NEG,1.0,facility,0.86
69159607,service,poor,NEG,1.0,service,1.00
69159607,staff,rude,NEG,1.0,service,1.00
69159607,staff,unfriendly,NEG,1.0,service,1.00
54976396,stay,careful,NEG,1.0,experience,1.00
50018524,room,clean,POS,1.0,facility,0.86
50018524,staff,friendly,POS,1.0,service,1.00
50018524,breakfast,simple,NEU,1.0,food,0.77
50018524,breakfast,adequate,POS,1.0,food,0.77
50018524,location,quiet,POS,1.0,environment,1.00
50018524,beach,close,POS,1.0,environment,0.67
50018524,cafe,close,POS,1.0,food,0.94
50018524,shop,close,POS,1.0,experience,1.00
50018524,towel,thin,NEG,1.0,facility,0.71
43514855,hotel,love,POS,1.0,facility,0.93
43514855,room,clean,POS,1.0,facility,0.86
43514855,bathroom,clean,POS,1.0,facility,0.80
43514855,staff,impecable,POS,1.0,service,1.00
43514855,price,fantastic,POS,1.0,price,1.00
43514855,restaurant,cheap,POS,0.9419,food,1.00
43514855,location,love,POS,1.0,environment,1.00
693014668,room,clean,NEG,0.9785,facility,0.86
693014668,room,quiet,POS,1.0,facility,0.86
693014668,room,noisy,NEG,1.0,facility,0.86
666128702,location,great,POS,1.0,environment,1.00
666128702,tile,broken,NEG,1.0,facility,0.71
666128702,light,dim,NEG,1.0,environment,0.83
624327518,room,basic,NEU,1.0,facility,0.86
624327518,bed,hard,NEG,1.0,facility,0.89
624327518,staff,wonderful,POS,1.0,service,1.00
624327518,people,beautiful,POS,1.0,service,0.55
624327518,breakfast,good,POS,1.0,food,0.77
624327518,food,yum,POS,1.0,food,1.00
624327518,price,good,POS,1.0,price,1.00
624327518,location,good,POS,1.0,environment,1.00
621524189,hotel,basic,NEU,0.7074,facility,0.93
621524189,location,great,POS,1.0,environment,1.00
581289845,stay,inexpensive,POS,0.8235,experience,1.00
581289845,staff,fantastic,POS,1.0,service,1.00
581289845,breakfast,great,POS,1.0,food,0.77
562200271,shoe,wet,NEG,1.0,facility,0.71
562200271,room,nice,POS,1.0,facility,0.86
551890835,rate,best,POS,1.0,price,0.82
551890835,attitude,poor,NEG,1.0,service,1.00
544628325,staff,nice,POS,1.0,service,1.00
544628325,chicken,unhealthy,NEG,1.0,food,0.80
540355254,tea,no,NEG,1.0,food,0.83
540355254,toiletry,no,NEG,1.0,facility,0.80
540355254,breakfast,average,NEU,1.0,food,0.77
527131040,room,clean,POS,1.0,facility,0.86
527131040,staff,great,POS,1.0,service,1.00
527131040,staff,helpful,POS,1.0,service,1.00
527131040,staff,friendly,POS,1.0,service,1.00
527131040,location,great,POS,1.0,environment,1.00
527131040,breakfast,basic,NEU,1.0,food,0.77
525038854,staff,lovely,POS,1.0,service,1.00
525038854,garden,lovely,POS,1.0,environment,0.75
525038854,location,ideal,POS,1.0,environment,1.00
525038854,breakfast,basic,NEU,1.0,food,0.77
525038854,grill,basic,NEU,0.7489,food,0.94
525038854,breakfast,good,POS,0.8098,food,0.77
525038854,grill,good,POS,0.9994,food,0.94
525038854,breakfast,amazing,POS,1.0,food,0.77
510343720,staff,rude,NEG,1.0,service,1.00
509702276,here,basic,NEU,0.9998,environment,0.89
509702276,here,clean,POS,1.0,environment,0.89
509702276,pool,clean,POS,1.0,facility,1.00
509702276,food,good,POS,1.0,food,1.00
509702276,location,good,POS,1.0,environment,1.00
509326663,pool,nice,POS,1.0,facility,1.00
509326663,hotel,terrible,NEG,1.0,facility,0.93
509326663,room,ugly,NEG,1.0,facility,0.86
509326663,toilet,ugly,NEG,1.0,facility,0.88
501828042,room,ready,POS,1.0,facility,0.86
501828042,room,ready,POS,1.0,facility,0.86
495611148,place,quiet,POS,1.0,environment,1.00
495611148,personnel,kind,POS,1.0,service,0.92
495611148,service,minimal,NEU,1.0,service,1.00
495611148,price,honest,POS,1.0,price,1.00
487800339,room,smell,NEG,1.0,facility,0.86
487800339,bed,squeaky,NEG,1.0,facility,0.89
487800339,bed,uncomfortable,NEG,1.0,facility,0.89
484045580,place,poor,NEG,1.0,environment,1.00
469745566,position,great,POS,1.0,environment,1.00
469745566,pool,great,POS,1.0,facility,1.00
469737928,hotel,cheap,POS,1.0,facility,0.93
469737928,bathroom,moldy,NEG,1.0,facility,0.80
469737928,tile,broken,NEG,1.0,facility,0.71
469737928,place,cheap,POS,1.0,environment,1.00
468427364,staff,nice,POS,1.0,service,1.00
468427364,food,good,POS,1.0,food,1.00
468427364,staff,perfect,POS,1.0,service,1.00
449463370,room,clean,POS,1.0,facility,0.86
440242532,hotel,worst,NEG,1.0,facility,0.93
436490995,air conditioner,old,NEG,1.0,facility,0.67
436490995,breakfast,wholesome,POS,1.0,food,0.77
436490995,location,great,POS,1.0,environment,1.00
421666154,staff,nice,POS,1.0,service,1.00
421666154,room,clean,POS,1.0,facility,0.86
400245105,breakfast,minimum,NEU,1.0,food,0.77
400245105,sheet,torn,NEG,1.0,facility,0.83
399009358,staff,friendly,POS,1.0,service,1.00
399009358,fridge,spacious,POS,0.9999,facility,0.53
378887527,room,big,POS,1.0,facility,0.86
378887527,bed,comfortable,POS,1.0,facility,0.89
378887527,furniture,outdated,NEG,1.0,facility,1.00
378887527,breakfast,good,POS,1.0,food,0.77
359207316,oasis,lovely,POS,1.0,facility,0.86
